key_0,timestamp,hour,dayofweek,dayofyear,month,is_weekend,ambient_temp_C,occupancy_frac,solar_gain_kW,building_internal_gain_kW,building_heat_load_kW,return_air_temp_C,coil_deltaT_air_C,supply_air_temp_C,chilled_water_supply_temp_C,chilled_water_return_temp_C,chilled_water_deltaT_C,condenser_water_supply_temp_C,condenser_water_return_temp_C,setpoint_supply_air_temp_C,setpoint_chilled_water_supply_C,cooling_capacity_kW,COP,chiller_power_kW,evap_flow_m3s,cond_flow_m3s,pump1_power_kW,pump2_power_kW,total_power_kW,system_efficiency_kW_per_ton,comfort_violation_flag,daily_cluster,supply_minus_setpoint
2023-01-01,2023-01-01 10:00:00,10,6,1,1,1,20.708715868745884,0.1480325101687697,43.45034222637536,14.056407730291834,218.84551053927856,24.104398363020028,8.913999443709203,15.190398919310825,6.485864475644419,9.923555496722976,3.4376910210785567,28.227583894464804,31.66527491554336,14,6.5,69.3187372217987,5.214564206562706,41.9681303883178,0.0718845510539278,0.0862614612647134,3.714554153991057,6.418749578096547,52.1014341204054,0.8373063872771455,1,3,1.1903989193108249
2023-01-01,2023-01-01 11:00:00,11,6,1,1,1,20.22404189819313,0.0188929320439982,48.46255956713375,1.793975902511995,184.94953576941865,24.088228580646053,8.481112279640213,15.60711630100584,6.400242535464796,9.770141607003634,3.369899071538838,27.83017520149157,31.20007427303041,14,6.5,52.80947061332241,5.238797905090343,35.30381188969136,0.0684949535769418,0.0821939442923302,3.2134809299743017,5.552895046995592,44.07018786666126,0.8380386037858658,1,3,1.6071163010058402
2023-01-01,2023-01-01 12:00:00,12,6,1,1,1,20.41409583312438,0.2839374283771648,50.172133561558354,26.961241544912816,236.34696122885103,24.11274727910227,6.779938498615274,17.332808780486996,6.651168169574968,10.12386209203267,3.4726939224577027,27.7356170567482,31.2083109792059,14,6.5,63.780570613917526,5.229295208343781,45.19671424396534,0.0736346961228851,0.0883616353474621,3.9925236437490352,6.899080856398328,56.08831874411271,0.8346314926047984,1,3,3.332808780486996
2023-01-01,2023-01-01 13:00:00,13,6,1,1,1,17.741215226695505,0.2295729968582275,48.46255956713375,21.799074027895816,201.12189091825456,24.095943463165494,8.535235085156357,15.560708378009137,6.58326779627905,9.98551157811556,3.4022437818365097,27.68310612584205,31.08534990767856,14,6.5,74.72492447960416,5.362939238665224,37.50217594639606,0.0701121890918254,0.0841346269101905,3.446518242042783,5.95558352224993,46.90427771068877,0.8202107883698294,1,3,1.5607083780091369
2023-01-01,2023-01-01 14:00:00,14,6,1,1,1,17.447215729045315,0.2192555319556399,43.45034222637536,20.819380491331422,212.73206508361557,24.101481996600583,10.065085596515424,14.036396400085158,6.26867276161174,9.694136891778973,3.4254641301672315,27.67059992579216,31.096064055959392,14,6.5,86.87242193880901,5.377639213547734,39.55863467889137,0.0712732065083615,0.0855278478100338,3.620586211211693,6.2563729729738045,49.43559386307688,0.8172956133721673,0,3,0.036396400085157765
2023-01-01,2023-01-01 15:00:00,15,6,1,1,1,18.19563246994428,0.051858157496618,35.47705586797508,4.92418459352679,177.09840519026085,24.084483266527887,7.284336653107061,16.800146613420825,6.577618998544321,9.931815808924842,3.354196810380521,28.02250949579616,31.376706306176683,14,6.5,48.23904724762493,5.340218376502786,33.163139164776894,0.0677098405190261,0.0812518086228313,3.104240585256482,5.364127731323197,41.63150748135658,0.8267607585434261,1,3,2.800146613420825
2023-01-01,2023-01-01 16:00:00,16,6,1,1,1,17.427251633655043,0.1811402304036566,25.086066780779174,17.200146994804985,179.45616167593636,24.08560801392114,11.097642321240189,12.98796569268095,6.537371159556372,9.896283482908244,3.3589123233518734,27.92166926317984,31.280581586531717,14,6.5,90.70860777152296,5.378637418317248,33.36461406838625,0.0679456161675936,0.0815347394011123,3.1367819066666374,5.420359134719946,41.92175510977283,0.8215867950375394,0,3,-1.01203430731905
2023-01-01,2023-01-01 17:00:00,17,6,1,1,1,18.554529241575484,0.1589174840426002,12.98550369915868,15.089989007334951,163.7282348286742,24.078105142089285,9.409805046800964,14.668300095288322,6.6927144206916855,10.020170890349034,3.3274564696573483,28.25289014456999,31.580346614227334,14,6.5,74.40342080123344,5.322273537921226,30.76283728412486,0.0663728234828674,0.0796473881794409,2.923956305707641,5.052596496262804,38.739390086095305,0.8321499042322538,0,3,0.6683000952883216
2023-01-01,2023-01-01 18:00:00,18,6,1,1,1,17.264109486037135,0.2947406537360081,6.144314277255593e-15,27.9870604023584,191.5751906378616,24.0913892921475,7.894542085248322,16.19684720689918,6.482034327476561,9.865184708752285,3.3831503812757235,27.51491857712252,30.89806895839824,14,6.5,75.28936245332015,5.386794525698143,35.56385708122642,0.0691575190637861,0.0829890228765433,3.3076398483334057,5.715601657920121,44.58709858747996,0.8185445370564365,1,3,2.1968472068991787
2023-01-01,2023-01-01 19:00:00,19,6,1,1,1,16.82797820764492,0.2243015310240473,0.0,21.298522675918733,169.60627602423415,24.08090921093707,9.228637270015588,14.85227194092148,6.305211915470327,9.644424467518796,3.339212552048469,27.98684343041282,31.326055982461288,14,6.5,80.2117932472545,5.408601089617754,31.3586217977523,0.0669606276024234,0.0803527531229081,3.0023308344812545,5.188027681983609,39.54898031421716,0.8200979764759847,0,3,0.8522719409214794
2023-01-01,2023-01-01 20:00:00,20,6,1,1,1,19.905731522911022,0.1727285651148693,0.0,16.40141841244739,174.32992180500312,24.08316258541016,9.686770917890588,14.39639166751957,6.409671048708062,9.758330892318067,3.348659843610005,27.982496841582627,31.33115668519263,14,6.5,78.19881000226776,5.254713423854449,33.17591422086121,0.0674329921805003,0.0809195906166003,3.066318708010399,5.298598727441967,41.54083165631358,0.8380609789905953,0,3,0.3963916675195698
2023-01-01,2023-01-01 21:00:00,21,6,1,1,1,18.532143698698714,0.2552437999410366,0.0,24.236641792467328,174.14023485841795,24.083072096888547,8.511117912536783,15.571954184351764,6.866859689641419,10.215140159358256,3.348280469716837,27.74576883645533,31.094049306172167,14,6.5,77.13562840812604,5.3233928150650645,32.71226469810862,0.0674140234858418,0.0808968281830101,3.063731797586649,5.294128546229728,41.070125041925,0.8294672962275943,1,3,1.571954184351764
2023-01-01,2023-01-01 22:00:00,22,6,1,1,1,19.23966176624627,0.0465282812582128,0.0,4.418086889221133,144.89268157437806,24.069119803886643,8.376045237834477,15.693074566052166,6.457470909616307,9.747256272765064,3.2897853631487566,28.153715411904734,31.443500775053494,14,6.5,54.93294729089658,5.288016911687686,27.40019254744311,0.0644892681574378,0.0773871217889253,2.6820220584057406,4.634534116925119,34.716748722773964,0.8426844194702738,1,3,1.6930745660521662
2023-01-01,2023-01-01 23:00:00,23,6,1,1,1,18.229747285139847,0.0045649589072931,0.0,0.4334650787167247,148.4016049697608,24.070793705524096,10.974169813630064,13.096623891894032,6.706660432895167,10.003463642834689,3.296803209939521,27.55374354333226,30.850546753271782,14,6.5,66.44617849267092,5.338512635743007,27.798305463616543,0.064840160496976,0.0778081925963713,2.726040122054974,4.710597330910995,35.23494291658251,0.8350401214519994,0,3,-0.9033761081059684
2023-01-02,2023-01-02 00:00:00,0,0,2,1,0,19.79983339170228,0.2070700000243569,0.0,19.662304893266345,171.92690657577376,24.082016247723697,8.660115963474635,15.421900284249062,6.22592355815433,9.569777371305875,3.343853813151547,28.596300758225254,31.940154571376805,14,6.5,73.47969833405932,5.260008330414887,32.68567191835852,0.0671926906575773,0.0806312287890928,3.0336543530773192,5.242154722117605,40.96148099355344,0.8379231123479493,1,0,1.4219002842490625
2023-01-02,2023-01-02 01:00:00,1,0,2,1,0,20.97277679614236,0.0294934380711712,0.0,2.800545572211452,158.7997428970319,24.075754047526942,8.856371938324617,15.219382109202328,6.5791900105137815,9.896789496307846,3.317599485794065,28.21201740075124,31.529616886545305,14,6.5,56.27268991752653,5.2013611601928815,30.53042040463561,0.0658799742897031,0.0790559691476438,2.859303547106145,4.94087652939942,38.330600481141175,0.8489227969316391,1,0,1.2193821092023285
2023-01-02,2023-01-02 02:00:00,2,0,2,1,0,20.19322253880516,0.0346300919950527,0.0,3.288295876797685,163.8217729912524,24.078149763662875,10.32337947890056,13.754770284762316,6.193328233820306,9.52097177980281,3.327643545982504,28.27226934761317,31.599912893595675,14,6.5,66.23027184605334,5.240338873059742,31.2616754297036,0.0663821772991252,0.0796586127589502,2.9251926854420667,5.054732960443889,39.24160107558956,0.8424564602302157,0,0,-0.24522971523768433
2023-01-02,2023-01-02 03:00:00,3,0,2,1,0,22.134127696946223,0.2234042179273591,0.0,21.21331842764651,188.97114717419024,24.09014705567589,8.927145093590951,15.163001962084936,6.514038058783957,9.891980353132336,3.3779422943483794,27.964125000693763,31.342067295042146,14,6.5,77.49521297703869,5.143293615152689,36.74127151081968,0.068897114717419,0.0826765376609028,3.270416795937599,5.651280223380171,45.66296853013745,0.8498475175813918,1,0,1.1630019620849357
2023-01-02,2023-01-02 04:00:00,4,0,2,1,0,21.47562823387753,0.0811604532401967,0.0,7.706580270907064,166.80754515608393,24.079574100518546,9.764527933927804,14.31504616659074,6.351914523627202,9.68552961393937,3.3336150903121675,27.83563802562841,31.16925311594057,14,6.5,68.09708975709653,5.176218588306123,32.22575366753791,0.0666807545156084,0.08001690541873,2.964841739784796,5.123246526348127,40.31384193367083,0.8499842255220015,0,0,0.31504616659074003
2023-01-02,2023-01-02 05:00:00,5,0,2,1,0,21.984374019012314,0.1885893646706678,0.0,17.907478569304544,195.7673272324137,24.09338911474815,8.528204875254781,15.565184239493368,6.315101035132142,9.706635689596968,3.3915346544648264,27.63898777458797,31.0305224290528,14,6.5,70.46917412199579,5.150781299049385,38.0073072154207,0.0695767327232413,0.0834920792678896,3.3681551779051047,5.82017214742002,47.19563454074582,0.8478792096024497,1,0,1.5651842394933677
2023-01-02,2023-01-02 06:00:00,6,0,2,1,0,21.74250950399806,0.2752220778278245,0.0,26.133676568177084,181.8842562061888,24.086766315471817,8.302274584379374,15.784491731092444,6.291401719634407,9.655170232046784,3.3637685124123786,27.583718827088365,30.947487339500743,14,6.5,77.23327864799658,5.162874524800097,35.2292613993425,0.0681884256206188,0.0818261107447426,3.17053089758888,5.478677391033584,43.878469687964966,0.8484548421696867,1,0,1.7844917310924444
2023-01-02,2023-01-02 07:00:00,7,0,2,1,0,24.12834595331453,0.0949423594913575,13.030041941636926,9.015239384679514,175.33528269295712,24.08364218414941,9.380879184190317,14.7027629999591,6.457233520866783,9.807904086252698,3.350670565385915,27.23549546875399,30.586166034139904,14,6.5,66.97298875134655,5.043582702334273,34.76403442572843,0.0675335282692957,0.0810402339231548,3.08005392207957,5.322333177353493,43.166421525161496,0.8658628324673819,0,0,0.7027629999591003
2023-01-02,2023-01-02 08:00:00,8,0,2,1,0,22.062769699058403,0.9301037589942308,25.172108058113725,88.31788134237954,278.4730153864449,24.132843149854693,8.019010625780393,16.1138325240743,6.119899434374604,9.676845465147494,3.55694603077289,28.046424484481445,31.603370515254333,14,6.5,137.6162068721186,5.14686151504708,54.10540279203483,0.0778473015386445,0.0934167618463733,4.717704002588003,8.152192516472066,66.9752993110949,0.8458705679264412,1,0,2.113832524074301
2023-01-02,2023-01-02 09:00:00,9,0,2,1,0,20.70071874964465,0.9825923296430772,35.59873660930551,93.30192673470084,295.4653132249614,24.14094917896134,9.40713596922286,14.73381320973848,6.21215217030472,9.803082796754644,3.5909306264499223,28.349370374634702,31.940301001084627,14,6.5,167.36337158255168,5.214964062517767,56.65720984514546,0.0795465313224961,0.0954558375869953,5.033426602653743,8.697761169385664,70.38839761718486,0.8378512919760397,0,0,0.7338132097384804
2023-01-02,2023-01-02 10:00:00,10,0,2,1,0,22.166761028330647,0.7648565721611426,43.59937009026693,72.62685623065624,289.81102973069073,24.1382518517948,8.082295661810857,16.05595618998394,6.51872579426538,10.09834785372676,3.579622059461381,27.38913548160955,30.96875754107093,14,6.5,122.67533743189144,5.141661948583468,56.36524388977652,0.078981102973069,0.0947773235676828,4.926852755901619,8.513601562197994,69.80569820787613,0.847126628773375,1,0,2.0559561899839416
2023-01-02,2023-01-02 11:00:00,11,0,2,1,0,19.64101055646148,0.9314454624450776,48.62877855094244,88.44528261887442,285.8012751146492,24.13633903294375,9.397587623837708,14.738751409106042,6.150576143110432,9.72217869333973,3.571602550229298,28.66138485528113,32.23298740551043,14,6.5,161.42560994487005,5.267949472176926,54.25285049223237,0.0785801275114649,0.0942961530137579,4.852194347954874,8.38459183326602,67.48963667345326,0.8305108228971958,0,0,0.7387514091060421
2023-01-02,2023-01-02 12:00:00,12,0,2,1,0,20.55307971123221,0.7060652560443392,50.34421611622746,67.04433446299788,310.3686408197235,24.14805868283286,10.235037526250371,13.91302115658249,6.195674780953244,9.81641206259269,3.620737281639446,27.213658608604547,30.834395890243997,14,6.5,148.1294778566469,5.222346014438389,59.43088412020906,0.0810368640819723,0.0972442368983668,5.321669260029699,9.19584448133132,73.94839786157007,0.8379600290552757,0,0,-0.08697884341751028
2023-01-02,2023-01-02 13:00:00,13,0,2,1,0,17.86690790214264,0.90122800651346,48.62877855094244,85.57598802498629,282.75035752589685,24.134883619025548,7.006547768429035,17.128335850596514,6.857332503243712,10.422833218295503,3.565500715051793,28.427186409155983,31.992687124207777,14,6.5,117.81325154516578,5.356654604892868,52.784877574079054,0.0782750357525896,0.0939300429031076,4.795896742129119,8.287309570399115,65.86808388660728,0.8193024159411733,1,0,3.128335850596514
2023-01-02,2023-01-02 14:00:00,14,0,2,1,0,18.016030067329027,0.8407846834360724,43.59937009026694,79.83660015146522,272.2813822746839,24.12988948468836,8.588833284572749,15.54105620011561,6.814246577671314,10.35880934222068,3.544562764549367,27.5772401378192,31.121802902368565,14,6.5,138.18931339849289,5.349198496633549,50.90134203208962,0.0772281382274684,0.092673765872962,4.606029293946445,7.959218619939456,63.46658994597552,0.8197842796861313,1,0,1.5410562001156105
2023-01-02,2023-01-02 15:00:00,15,0,2,1,0,19.126863789723487,0.8040280215760206,35.59873660930551,76.34637611000089,252.83261448971012,24.120611617783503,7.040284458295159,17.08032715948835,6.333503654927042,9.839168883906462,3.50566522897942,28.539504003876008,32.04516923285543,14,6.5,110.1687385617965,5.293656810513825,47.761429110318375,0.075283261448971,0.0903399137387652,4.266731130153549,7.372911392905332,59.401071633377256,0.8262920088701223,1,0,3.0803271594883483
2023-01-02,2023-01-02 16:00:00,16,0,2,1,0,19.35063188865399,0.9587213056879268,25.172108058113725,91.03525676287768,261.70516699372354,24.12484419242004,8.706676444593617,15.418167747826423,6.565815872917221,10.089226206904668,3.5234103339874467,28.381483530005017,31.904893863992463,14,6.5,152.407373177519,5.2824684055673,49.5422115005756,0.0761705166993723,0.0914046200392468,4.419373476400647,7.636677367220316,61.59826234419656,0.8278059281486596,1,0,1.4181677478264234
2023-01-02,2023-01-02 17:00:00,17,0,2,1,0,18.58373274483929,0.9562803077972593,13.03004194163694,90.80347212596996,244.4759091822831,24.116625123602358,9.336244703302262,14.780380420300093,6.335197563040655,9.82414938140522,3.4889518183645656,29.32487625814377,32.813828076508344,14,6.5,163.15427172234658,5.320813362758035,45.94709352022063,0.0744475909182283,0.0893371091018739,4.126215882278363,7.130101044577011,57.203410447076,0.8229211426814316,0,0,0.7803804203000926
2023-01-02,2023-01-02 18:00:00,18,0,2,1,0,18.228567833839215,0.706690511469593,6.165388312232055e-15,67.10370551049903,235.3814758008369,24.112286702607204,8.659989913235123,15.45229678937208,6.343652641809788,9.81441559341146,3.4707629516016727,27.688349867695184,31.15911281929686,14,6.5,125.3991318926785,5.33857160830804,44.090721839251806,0.0735381475800837,0.0882457770961004,3.976839442289848,6.871978556276855,54.93953983781852,0.820890263145001,1,0,1.4522967893720793
2023-01-02,2023-01-02 19:00:00,19,0,2,1,0,18.11126076806003,0.030732634869796,0.0,2.918213342890228,156.1826693612033,24.07450559517181,6.859068642113261,17.21543695305855,5.872875545555664,9.18524088427807,3.312365338722405,26.881673224485755,30.19403856320816,14,6.5,43.68397887817878,5.344436961596998,29.22340940373512,0.0656182669361203,0.0787419203233444,2.8253630928117563,4.8822274243787165,36.9309999209256,0.8316308541347025,1,0,3.21543695305855
2023-01-02,2023-01-02 20:00:00,20,0,2,1,0,17.133643318291153,0.212930185182466,0.0,20.21875801200002,159.9162002180772,24.076286643861284,9.89881902183678,14.177467622024505,6.80574909878788,10.125581499224031,3.319832400436153,27.054546494707157,30.37437889514331,14,6.5,84.68600253990974,5.393317834085442,29.65080218477325,0.0659916200218077,0.0791899440261692,2.873865043487537,4.966038795146462,37.49070602340725,0.82452442532097,0,0,0.17746762202450483
2023-01-02,2023-01-02 21:00:00,21,0,2,1,0,18.210158345459654,0.108848617418062,0.0,10.33570629561352,141.304522834197,24.067408103711447,7.540267506822652,16.527140596888795,6.610913469662531,9.893522515330924,3.2826090456683943,27.89694824834424,31.17955729401264,14,6.5,55.09057735789571,5.339492082727017,26.46403827272445,0.0641304522834197,0.0769565427401036,2.63750267295936,4.5576046188737696,33.65914556455758,0.837759560530501,1,0,2.5271405968887954
2023-01-02,2023-01-02 22:00:00,22,0,2,1,0,18.88357734526767,0.025695118174623,0.0,2.4398766009490505,144.5704885360781,24.068966104476992,9.835622844552152,14.23334325992484,6.648482691050813,9.937623668122969,3.289140977072156,28.08217488173249,31.37131585880465,14,6.5,62.04646696305439,5.305821132736616,27.24752397778477,0.0644570488536078,0.0773484586243293,2.6780041936941834,4.627591246703549,34.553119418182504,0.8405817966328673,0,0,0.2333432599248404
2023-01-02,2023-01-02 23:00:00,23,0,2,1,0,20.88370025224133,0.2527399221637877,0.0,23.9988864041158,197.43154669467063,24.0941830162869,8.253210018996068,15.840972997290834,6.60646944039889,10.001332533788233,3.3948630933893424,27.641255821108317,31.036118914497656,14,6.5,74.55024800760592,5.205814987387933,37.925194647329135,0.069743154669467,0.0836917856033604,3.392382102972032,5.862036273935671,47.17961302423684,0.8404467360165802,1,0,1.8409729972908337
2023-01-03,2023-01-03 00:00:00,0,1,3,1,0,20.859814961801,0.1014649551547516,0.0,9.63459160670138,160.81903590151052,24.076717333836115,8.129662520615412,15.947054813220705,6.460171931054576,9.781810002857595,3.3216380718030214,28.1820640831664,31.50370215496942,14,6.5,58.67648524062256,5.20700925190995,30.88510661710876,0.066081903590151,0.0792982843081812,2.885676448887392,4.986448903677412,38.75723196967356,0.8475935953304743,1,2,1.9470548132207046
2023-01-03,2023-01-03 01:00:00,1,1,3,1,0,19.270794607074844,0.0654746497534714,0.0,6.217136843005507,144.7941094339857,24.06907278089736,9.010843255677798,15.058229525219565,6.402860659256866,9.692448878124836,3.289588218867971,28.446717010570957,31.736305229438926,14,6.5,61.144841207854,5.286460269646258,27.389614609488888,0.0644794109433985,0.0773752931320782,2.68079240149534,4.632409269783946,34.702816280768175,0.8429196832424072,1,2,1.0582295252195646
2023-01-03,2023-01-03 02:00:00,2,1,3,1,0,21.84028064162733,0.2614356193856529,0.0,24.82458520169986,185.180903169496,24.08833895246846,10.06624228118718,14.022096671281282,6.4930814984671406,9.863443304806133,3.370361806338992,28.292021875621607,31.6623836819606,14,6.5,91.97754511514172,5.157985967918633,35.901784983765815,0.0685180903169496,0.0822217083803395,3.2167384512688155,5.558524043792512,44.67704747882714,0.8485171704731066,0,2,0.022096671281282454
2023-01-03,2023-01-03 03:00:00,3,1,3,1,0,21.54532795418932,0.2706401605341014,0.0,25.698601208084764,185.63635172457325,24.08855622027292,10.955585496567611,13.13297072370531,6.793136767539306,10.164409470988453,3.3712727034491463,27.98018366281648,31.351456366265623,14,6.5,101.31376998983924,5.172733602290534,35.88747575215777,0.0685636351724573,0.0822763622069487,3.2231573383050334,5.569615880591097,44.6802489710539,0.8464960347009202,0,2,-0.8670292762946907
2023-01-03,2023-01-03 04:00:00,4,1,3,1,0,21.57132547949546,0.1016912511574679,0.0,9.656079514177168,176.82479077353366,24.08435274113061,8.589824431722178,15.494528309408434,6.50461304421641,9.858262625763476,3.3536495815470664,27.577053026582384,30.93070260812945,14,6.5,62.02106651455083,5.171433726025227,34.19260501853932,0.0676824790773533,0.081218974892824,3.100478849341426,5.357627451661984,42.65071131954273,0.8483117726571826,1,2,1.4945283094084338
2023-01-03,2023-01-03 05:00:00,5,1,3,1,0,23.059724613651543,0.106440425784412,0.0,10.107036772569764,155.3547551435812,24.074110645835965,7.698013557805569,16.376097088030395,6.88821926248451,10.198928772771673,3.310709510287163,28.41604317433654,31.7267526846237,14,6.5,56.02063943627743,5.097013769317423,30.47956355911235,0.0655354755143581,0.0786425706172297,2.814682188187025,4.8637708211871775,38.15801656848656,0.863840595978771,1,2,2.376097088030395
2023-01-03,2023-01-03 06:00:00,6,1,3,1,0,23.54719619472849,0.1738885582749432,0.0,16.51156541193932,189.2431505746084,24.09027681255173,9.34582131620859,14.744455496343138,6.344613856293708,9.723100157442923,3.378486301149217,28.69092133450228,32.0694076356515,14,6.5,75.57650463210048,5.072640190263575,37.30663786046596,0.0689243150574608,0.082709178068953,3.2742917727175307,5.657976183255891,46.23890581643938,0.8593295517572994,0,2,0.7444554963431376
2023-01-03,2023-01-03 07:00:00,7,1,3,1,0,23.379328443926877,0.2200324481431974,13.07455378491836,20.89315246677197,195.4599258034588,24.09324247154814,7.66079981098593,16.43244266056221,6.201994095688753,9.59291394729567,3.3909198516069177,27.699403148449285,31.0903230000562,14,6.5,66.19229331166972,5.081033577803656,38.4685365310947,0.0695459925803458,0.083455191096415,3.3636928312462366,5.812461212393496,47.64469057473443,0.8572927471579743,1,2,2.4324426605622094
2023-01-03,2023-01-03 08:00:00,8,1,3,1,0,21.409029956578777,0.7987287640944278,25.258098336116262,75.843185805762,262.9080315860303,24.125418008597773,9.743746243856911,14.38167176474086,6.315611481128006,9.841427544300068,3.525816063172061,27.41440461369324,30.9402206768653,14,6.5,151.85380220320812,5.179548502171061,50.75887048375543,0.076290803158603,0.0915489637903236,4.440343428812403,7.672913444987826,62.87212735755566,0.8410594023414864,0,2,0.38167176474085984
2023-01-03,2023-01-03 09:00:00,9,1,3,1,0,21.62119785875442,0.8601869640804801,35.720345226688934,81.67894118401553,292.2415921292449,24.13941133062076,9.443561827175024,14.695849503445736,6.4680163002593565,10.052499484517844,3.584483184258489,28.577251907896013,32.1617350921545,14,6.5,154.14011630173812,5.168940107062279,56.53801090284596,0.0792241592129245,0.0950689910555094,4.972478528295916,8.59244289689534,70.10293232803721,0.8436581911607858,0,2,0.6958495034457357
